Artikel	Bolag	"Adr klass"	RID-S-klassificering	Klassificeringskod	Packningsgrupp	Packningsinstruktioner	"Särskilda Packningsföreskrifter"	"Särskilda Packningsinslag"	"Särskilda Föreskrifter"	Tunnelbegränsningar	"Un nummer"	Transportnamn	Varningsetikett	Miljörisk	"Föreskrift för begränsad mängd"	"Föreskrift för minskad mängd"	Flampunkt	Lastningskoder	Användarinstruktioner	Farokod	Säkerhetsbroschyr	"Länk till säkerhetsbroschyr"	IMDG-KOD	ICAO-TI	"Minsta temperatur"	Hållbarhetstid	Temperaturkänslighet	"Vikt netto"	"Volym (L)"	"Farligt gods nivå"
200196333	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196335	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196337	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196339	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196341	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196343	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196345	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196347	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
2001964	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
200196471	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196473	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196476	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196479	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196481	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196488	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196490	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196492	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196494	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196496	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196498	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
2001965	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
200196502	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196504	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196506	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196508	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196510	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196518	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196519	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196521	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196523	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196525	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196527	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196530	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196533	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196535	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196538	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
2001966	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001967	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001968	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001969	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
200196997	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200196999	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
2001970	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
200197001	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197005	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197011	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197014	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197018	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197021	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197024	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197026	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197029	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197031	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197034	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197036	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197039	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197041	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197043	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197047	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197051	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197053	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197055	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197057	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197059	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197061	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197063	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197066	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197069	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197072	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197075	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197077	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197079	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197081	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197085	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197087	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197089	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197092	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197094	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197095	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197098	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197100	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197103	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197105	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197107	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197109	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197111	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197112	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197114	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197116	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197118	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197120	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
2001971200120	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
200197123	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197125	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197127	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197129	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197132	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197135	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197138	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197140	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197142	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197144	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197147	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197150	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197153	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197156	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197157	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197159	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197161	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197163	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197165	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197171	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197174	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197177	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197180	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197182	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197185	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197187	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197192	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197195	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197197	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197199	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197202	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197205	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197208	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197211	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197213	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197216	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197219	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
2001972200120	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
200197221	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197223	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197225	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197227	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197229	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197231	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197232	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197235	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197237	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197239	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197241	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197243	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197253	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197255	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197257	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197259	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197261	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197266	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197268	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197269	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197271	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197273	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197274	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197278	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197279	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197280	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197281	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197282	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197284	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197286	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197289	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197291	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197296	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197298	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197300	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197302	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197306	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197308	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197311	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197313	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197315	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197317	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197319	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
2001973204120	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001973217120	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
200197322	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197323	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197326	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197328	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197330	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197332	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197334	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197337	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
2001973371120	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
200197339	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197341	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197343	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197349	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197351	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197353	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197355	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197357	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197363	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197365	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197368	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197370	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197373	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197375	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197377	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197379	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197381	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197383	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197385	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197386	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197388	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197392	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197395	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197397	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197399	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197401	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197403	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197405	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197407	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197411	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197414	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197416	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197418	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197420	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
2001974204120	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
200197421	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
2001974217120	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
200197425	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197428	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197430	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197435	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197436	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197443	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197451	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197453	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197456	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200197458	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
2001975200130	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001976	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001977	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001978	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001979	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001980	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
200198063	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198065	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198067	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198069	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198071	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198073	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198075	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198077	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198079	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198081	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198084	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198086	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198089	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198095	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198097	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198100	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198103	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198105	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198108	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198110	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198112	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198114	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198116	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198122	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198124	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
2001981250888	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
200198126	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198128	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198130	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198135	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
2001981372888	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
200198138	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198141	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198143	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198146	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198148	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198151	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198154	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198157	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198162	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198164	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198166	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198168	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198170	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198172	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198175	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198178	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198182	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198184	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198186	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198187	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198189	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198191	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198193	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198195	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198197	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198199	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
2001982	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
200198202	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198204	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198206	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198208	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198210	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198212	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198215	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198218	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198224	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198226	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198228	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198233	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198235	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198241	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198243	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198245	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198247	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198249	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198252	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198255	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198259	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198261	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198263	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198265	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198267	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198270	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198272	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198274	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198276	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198278	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198281	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198283	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198285	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200198289	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
2001983	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001984228888	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001985311115	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001985311200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001986311110	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001986311200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001987766130	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001987768130	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001987770130	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001988716280	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001988716365	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001988717280	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001988717365	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001988718280	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001988718365	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001988719280	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001988719365	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001988720280	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001988720365	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001989	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001990	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001991	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001992	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001993	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001994	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001995	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001996	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001997	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001998	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2001999	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2002000	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2002001	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2002002	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2002003	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2002004	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2002005	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2002008	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2002009	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
2002010	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
200201044	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200201046	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
200201047	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
